# Time [ps] | E_Tot [kJ/mol] | T [K] | P [bar
13.5 -1.04308 296.668365 282.816895
13.6 -1.0325 277.746460 -1019.483521
13.7 -1.0444 302.991425 -478.105591
13.8 -1.03545 295.850403 -299.200592
13.9 -1.0345 303.421112 -158.770569
14 -1.0352 299.557007 883.246765
14.1 -1.03612 302.469421 -675.607605
14.2 -1.02806 293.733856 -291.612457
14.3 -1.03031 290.042145 -850.431152
14.4 -1.03172 290.735779 -1543.041504
14.5 -1.04087 320.255554 231.616821
14.6 -1.02922 298.294220 99.472412
14.7 -1.02672 296.367859 328.851135
14.8 -1.02989 304.649872 571.633118
14.9 -1.04102 314.947784 467.123230
15 -1.03496 299.216339 1012.140686
15.1 -1.03281 288.593109 374.317200
15.2 -1.03751 297.917877 1165.241211
15.3 -1.03865 303.783600 1785.340820
15.4 -1.02477 272.624329 253.767090
15.5 -1.03597 293.822388 -485.835449
15.6 -1.03403 296.803253 820.775208
15.7 -1.03489 301.875824 -115.674194
15.8 -1.02494 299.031128 -1776.899902
15.9 -1.04079 331.164917 -1019.173706
16 -1.02404 296.480713 278.824219
16.1 -1.02266 289.142731 367.842957
16.2 -1.03675 305.674072 881.671692
16.3 -1.02953 278.438293 176.998657
16.4 -1.04395 297.521973 -435.709930
16.5 -1.03313 286.230377 -516.763550
16.6 -1.04017 301.020203 615.605652
16.7 -1.03668 296.687805 803.001038
16.8 -1.03926 300.488647 -72.362549
16.9 -1.02742 277.004272 26.512573
17 -1.02893 286.221954 1818.770264
17.1 -1.03771 306.146423 63.648560
17.2 -1.02515 291.780609 -774.853882
17.3 -1.0273 299.832672 -259.769470
17.4 -1.02921 297.034760 854.247864
17.5 -1.02494 299.045258 -253.961823
17.6 -1.03049 310.621460 2146.072754
17.7 -1.02773 291.198181 581.893372
17.8 -1.03325 292.211426 -297.798767
17.9 -1.0302 280.893951 -167.514282
18 -1.03139 291.195251 1545.145508
18.1 -1.02237 274.718811 -629.849976
18.2 -1.0367 292.502716 850.016785
18.3 -1.03209 278.505249 249.571655
18.4 -1.03388 288.171661 -1065.128662
18.5 -1.03932 302.281616 618.158752
18.6 -1.03963 298.620392 656.971741
18.7 -1.03497 292.782318 725.694519
18.8 -1.03403 281.788391 718.400574
18.9 -1.03891 300.439911 -271.676178
19 -1.04997 314.193298 1505.964111
19.1 -1.03789 290.173523 1396.219238
19.2 -1.04369 314.716095 941.147156
19.3 -1.0411 310.923828 356.716858
19.4 -1.02645 290.781464 -647.112610
19.5 -1.02651 300.652313 1157.382324
19.6 -1.02622 284.656494 766.721863
19.7 -1.03397 291.159546 499.612976
19.8 -1.03179 289.923950 2142.407227
19.9 -1.04061 313.179993 570.295959
20 -1.03884 302.207092 620.001892
20.1 -1.0303 298.027344 -513.457031
20.2 -1.02886 300.091309 -817.019226
20.3 -1.0341 313.871552 967.824036
20.4 -1.02856 305.247009 -496.914490
20.5 -1.02789 302.301849 386.953918
20.6 -1.02855 310.960968 1125.088623
20.7 -1.02626 298.076477 -183.078369
20.8 -1.02741 296.514465 -51.145630
20.9 -1.02453 297.983276 734.609680
21 -1.03156 315.741516 -69.666138
21.1 -1.02072 302.038971 560.265320
21.2 -1.03111 305.245331 760.597229
21.3 -1.03834 316.125275 1882.838867
21.4 -1.02473 289.101013 126.045776
21.5 -1.0404 317.682098 207.235291
21.6 -1.0289 295.188568 -719.402954
21.7 -1.0326 302.425110 -1530.220215
21.8 -1.04589 307.870514 -851.478760
21.9 -1.02528 274.816711 171.288269
22 -1.0389 310.828125 1358.647949
22.1 -1.03353 305.389709 957.424011
22.2 -1.02347 285.530579 350.266418
22.3 -1.02552 284.120056 167.649414
22.4 -1.03155 307.241547 102.988159
22.5 -1.02515 292.163116 433.916199
22.6 -1.03062 305.678162 -535.487549
22.7 -1.02849 312.153595 -281.873688
22.8 -1.02311 305.548553 925.104675
22.9 -1.01875 306.398590 241.352234
23 -1.0227 304.242798 523.714661
23.1 -1.02247 302.563232 1334.660400
23.2 -1.02446 302.125153 482.233459
23.3 -1.01298 291.467072 -26.291138
23.4 -1.0202 303.376160 90.085388
23.5 -1.01698 292.162811 494.357239
23.6 -1.02424 298.311768 -695.893860
23.7 -1.02446 298.978729 672.704651
23.8 -1.01963 293.296783 -2029.681396
23.9 -1.02192 297.355804 842.136902
24 -1.02408 304.707062 579.880310
24.1 -1.02046 297.241211 -739.881470
24.2 -1.0249 306.614044 -474.157593
24.3 -1.01696 296.788147 355.241394
24.4 -1.0161 289.057770 -2314.021484
24.5 -1.01287 286.950165 -855.663635
24.6 -1.0163 296.995178 13.037048
24.7 -1.01578 300.388489 996.636292
24.8 -1.02379 321.071960 -168.183472
24.9 -1.01775 294.599457 -411.501495
25 -1.01802 298.182281 -189.557251
25.1 -1.01528 292.848572 -51.058594
25.2 -1.02481 314.789215 348.602844
25.3 -1.01885 310.304871 -447.173248
25.4 -1.01714 313.711548 1201.034912
25.5 -1.0258 329.221497 -248.887787
25.6 -1.02007 304.852356 -300.940338
25.7 -1.02756 319.184448 -1442.200928
25.8 -1.01518 304.255707 687.297424
25.9 -1.01668 309.853607 -240.452057
26 -1.01841 313.716003 396.434875
26.1 -1.01762 323.473480 560.078674
26.2 -1.01582 314.895782 -13.837219
26.3 -1.00708 305.441376 1263.100830
26.4 -1.01023 313.771301 -632.248352
26.5 -1.01376 307.455933 934.528381
26.6 -1.02162 316.445404 479.604065
26.7 -1.01075 295.006714 1238.062256
26.8 -1.0162 303.481079 -460.992798
26.9 -1.02923 329.191223 -424.243408
27 -1.02291 311.530640 -348.944000
27.1 -1.0258 312.923981 1500.490234
27.2 -1.02034 318.295990 1155.468262
27.3 -1.02384 319.954193 910.615051
27.4 -1.03331 328.659790 283.892456
27.5 -1.01854 303.484650 -286.786407
27.6 -1.0198 302.454468 1573.373047
27.7 -1.0299 317.264069 1507.629883
27.8 -1.02927 306.847748 1614.127930
27.9 -1.02718 302.392090 1467.936279
28 -1.02512 302.160675 31.621094
28.1 -1.03194 300.563629 -812.823975
28.2 -1.01816 280.440308 -1452.528076
28.3 -1.02396 288.935150 -2024.571777
28.4 -1.01963 281.997314 711.713684
28.5 -1.02026 284.898987 600.392273
28.6 -1.01616 285.753113 693.648254
28.7 -1.02199 297.601776 -1072.066772
28.8 -1.01166 295.720764 -536.349365
28.9 -1.01106 289.856781 -477.407043
29 -1.01102 296.093109 -980.205566
29.1 -1.01685 296.932648 -53.684814
29.2 -1.01057 278.056458 152.324463
29.3 -1.01756 293.106171 -159.973572
29.4 -1.01609 282.955292 -444.113892
29.5 -1.02627 300.127350 690.381653
29.6 -1.03751 317.896454 1176.365234
29.7 -1.02527 298.006531 196.861267
29.8 -1.02558 311.658417 -421.754822
29.9 -1.02803 325.482758 1821.401367
30 -1.02021 320.179077 1355.881348
30.1 -1.01526 306.954224 744.779846
30.2 -1.01776 300.418030 1707.041016
30.3 -1.02518 307.172791 -88.576538
